Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE	Absolute score (sig.score)
X18RES04372_1R_T_S_R_RS_T	0	0.139251001639171	0	0.0205611100901198	0.0929321600681071	0.164016462080362	0.00111796412032964	0.0281708570519516	0	0	0.0852333475820233	0	0.00818096475368211	0	0.0109202220630028	0.345060172010502	0	0	0.190870052870067	0	0	0	9999	0.161026666381469	1.01500684136938	1.08631431432932
X18RES04368_1R_T_S_R_RS_T	0	0.029222760518631	0	0.0564434432565741	0	0.261419969815231	0.0113500180461011	0	0	0	0.0616579668268901	0	0.0639727258371576	0.146050768740934	0.0256695819728252	0.66120938909838	0	0	0.0108620209953484	0	0	0	9999	0.295882309293624	0.972347964040147	1.32785864510807
X18RES10399_1R_T_S_R_RS_T	0	0.0224337148073958	0	0.0354794497974975	0	0.173895560501991	0	0.014174931317669	0	0	0.0284992057875782	0	0.00492276295854199	0	0.0256194918630579	0.408451294572999	0	0	0.113363290985166	0	0	0.00763592006989328	9999	0.134329226159846	1.03401305547006	0.83447562266179
X18RES09394_1R_T_S_R_RS_T	0.102709400851575	0.284883953789998	0	0.075711264523474	0	0.378771603107733	0.013442509245485	0.0357915467955674	0	0	0.0526399724691054	0	0.0721398958134477	0.00939192711996855	0.00669684777905457	0.220524911208118	0	0	0.115011483366016	0	0	0	9999	0.211831669218705	1.00448451370481	1.36771531606954
X18RES04249_1R_T_S_R_RS_T	0.00797345854091849	0.0113392914881639	0	0.0845129239881886	0	0.0221365951215704	0.00818105880849617	0.043786444820806	0	0	0	0.00416658043772866	0	0.227017441667495	0.0374957667476035	0.622550783972667	0	0	0.240176757603163	0	0	0	9999	0.419220555279825	0.911796847148462	1.3093371031968
X18RES16069_1R_T_S_R_RS_T	0	0.0570817302499477	0	0.0249906984537965	0	0.121494293705779	0.0190951080287496	0.0796206204859191	0	0	0.0380031551188608	0	0.00701756345332842	0.125696965625258	0.0562910068332401	0.186657488381211	0	0	0.00680924390199248	0	0	0	9999	0.132912733342861	1.03440187312076	0.722757874238083
X18RES13572_1R_T_S_R_RS_T	0.0129648540351138	0.0475883899234773	0	0.0170867507754191	0	0.180335562621648	0.0138314302549797	0.030100270026474	0	0	0.0637819296640705	0	0.0139337024924851	0.0952558987005819	0.0667605326990821	0.385998002023512	0	0	0	0.0274169042564466	0	0	9999	0.186273063895463	1.01342950525442	0.95505422747329
X18RES10385_1R_T_S_R_RS_T	0	0.0562042425757917	0	0.15126840352278	0	0.340268558425679	0.0259400825145556	0.158494754685492	0	0	0.000617953920153461	0	0.0589376150644021	0	0.149000035512961	0.50526518174298	0	0	0.0544707131812998	0	0	0.00361013145924929	9999	0.270804938715667	0.974945581799253	1.50407767260534
X18RES04887_1R_T_S_R_RS_T	0.00284924153230362	0.0927685357468992	0	0.013383646016613	0	0.288964825629694	0.0285893096567432	0	0.00177094585114629	0	0.0538414118701976	0	0.0353202067525557	0.0534127813002077	0.068398180273795	0.463600909808754	0	0	0.0355442088874849	0	0	0	9999	0.229460407810738	0.991345385019442	1.13844420332639
X18RES09399_1R_T_S_R_RS_T	0	0.0428435319628463	0	0.0720763553536917	0.0627843606532581	0.208705529131836	0	0	0	0	0.0343775238909573	0	0	0	0	0.390201890565398	0	0	0.149353800355398	0	0	0	9999	0.0630455367630913	1.06095544412741	0.960342991913386
X18RES04404_1R_T_S_R_RS_T	0	0.0158404105869926	0	0.0272426158901899	0.0279074670967452	0.117802707843334	0	0.00256330339720513	0	0	0.00809200576662513	0.0301121632368457	0.0129236428644905	0.197813764885608	0.0206250952467334	0.365498565303682	0	0	0.0240275528788958	0	0	0	9999	0.201615993662289	1.02528937466994	0.850449294997348
X18RES04728_1R_T_S_R_RS_T	0	0.0166561773326828	0	0.0295293664228936	0	0.077057936266254	0	0.0766558825204359	0	0	0.0185276060786414	0.0014528146426732	0.018215180030489	0	0.00301833544568245	0.479841306220121	0	0	0.088626894209639	0	0	0.00221584675953327	9999	0.262646989227292	0.986297206007046	0.811797345929045
X18RES04250_1R_T_S_R_RS_T	0	0.00630995432191972	0	0.0359718342869572	0	0.106879170665648	0	0.0351451629418695	0	0	0	0.0151241621388325	0.0157910033251499	0	0.0243764820252911	0.418552165655001	0	0	0.0505753322705533	0	0	0	9999	0.138797430434111	1.04356071800653	0.708725267631222
X18RES04408_1R_T_S_R_RS_T	0	0.0218059347615003	0	0.0147898977892111	0.014460617331821	0.195012398959383	0	0.026804950880382	0	0	0.0194363338177793	0.0224194082528995	0.0353834935956706	0	0.0127070561534464	0.259922597023421	0	0.00305131298291626	0.0683719348945412	0	0	0	9999	0.0588904987152737	1.05886260309492	0.694165936442971
X18RES09404_1R_T_S_R_RS_T	0	0.00267804023921382	0	0.105339218718496	0.0507585488028858	0.118609651471835	0	0.0329897506291407	0	0	0.022552165289144	0	0.00651634734618888	0.000419344355034735	0.0242075995251356	0.359401204558259	0	0	0.109088165764094	0	0	0	9999	0.0573739836798647	1.064333729719	0.832560036699428
X18RES04407_1R_T_S_R_RS_T	0.0152215747839037	0.0357105566435168	0	0.181432133414804	0	0.168955263122359	0	0.0476850777522554	0	0	0	0.0182531332552857	0.0200921257091239	0	0.0310661538970906	0.508733163460439	0.0435650020387507	0.000762065259759934	0.0383438447218237	0	0	0.00195353855798635	9999	0.130573867148982	1.03664582778316	1.1117736326171
X18RES04226_1R_T_S_R_RS_T	0	0	0.00165173027317	0.0163106462580349	0	0.0878398695694411	0	0.0716357392819093	0	0	0.041046944348948	0.00253149781494796	0.02605163916337	0.0475991836017493	0.00152943171691138	0.193041944384655	0	0	0.0358353371732793	0	0	0	9999	0.0510322652883334	1.06843249628398	0.525073963586416
