gene_id,gene_id,18RES04138_1R_T_S_R_RS_T,18RES13642_1R_T_S_R_RS_T,18RES04220_1R_T_S_R_RS_T,18RES10409_1R_T_S_R_RS_T,18RES10398_1R_T_S_R_RS_T,18RES16182_1R_T_S_R_RS_T,18RES16169_1R_T_S_R_RS_T,18RES16067_1R_T_S_R_RS_T,18RES13653_1R_T_S_R_RS_T,18RES16061_1R_T_S_R_RS_T,18RES13656_1R_T_S_R_RS_T,18RES04251_1R_T_S_R_RS_T,18RES16164_1R_T_S_R_RS_T,18RES13652_1R_T_S_R_RS_T,18RES10382_1R_T_S_R_RS_T,18RES16068_1R_T_S_R_RS_T,18RES04885_1R_T_S_R_RS_T,18RES10394_1R_T_S_R_RS_T,18RES04401_1R_T_S_R_RS_T,18RES04366_1R_T_S_R_RS_T,18RES13639_1R_T_S_R_RS_T,18RES10403_1R_T_S_R_RS_T,18RES16043_1R_T_S_R_RS_T,18RES10389_1R_T_S_R_RS_T,18RES04369_1R_T_S_R_RS_T,18RES04371_1R_T_S_R_RS_T,18RES10414_1R_T_S_R_RS_T,18RES16168_1R_T_S_R_RS_T,18RES04364_1R_T_S_R_RS_T,18RES10402_1R_T_S_R_RS_T,18RES04129_1R_T_S_R_RS_T,18RES10417_1R_T_S_R_RS_T,18RES13654_1R_T_S_R_RS_T,18RES10388_1R_T_S_R_RS_T,18RES13645_1R_T_S_R_RS_T,18RES10413_1R_T_S_R_RS_T,18RES16179_1R_T_S_R_RS_T,18RES10395_1R_T_S_R_RS_T,18RES04254_1R_T_S_R_RS_T,18RES13580_1R_T_S_R_RS_T,18RES13578_1R_T_S_R_RS_T,18RES04410_1R_T_S_R_RS_T,18RES10401_1R_T_S_R_RS_T,18RES13651_1R_T_S_R_RS_T,18RES10393_1R_T_S_R_RS_T,18RES09403_1R_T_S_R_RS_T,18RES10392_1R_T_S_R_RS_T,18RES04367_1R_T_S_R_RS_T,18RES10426_1R_T_S_R_RS_T,18RES13663_1R_T_S_R_RS_T,18RES10430_2R_T_S_R_RS_T,18RES04260_1R_T_S_R_RS_T,18RES04370_1R_T_S_R_RS_T,18RES04227_1R_T_S_R_RS_T,18RES04403_1R_T_S_R_RS_T,18RES04139_1R_T_S_R_RS_T,18RES04258_1R_T_S_R_RS_T,18RES10383_1R_T_S_R_RS_T,18RES16066_1R_T_S_R_RS_T,18RES10405_1R_T_S_R_RS_T,18RES10418_1R_T_S_R_RS_T,18RES04413_1R_T_S_R_RS_T,18RES10428_1R_T_S_R_RS_T,18RES09402_1R_T_S_R_RS_T,18RES04229_1R_T_S_R_RS_T,18RES04372_1R_T_S_R_RS_T,18RES04368_1R_T_S_R_RS_T,18RES10399_1R_T_S_R_RS_T,18RES09394_1R_T_S_R_RS_T,18RES04249_1R_T_S_R_RS_T,18RES16069_1R_T_S_R_RS_T,18RES13572_1R_T_S_R_RS_T,18RES10385_1R_T_S_R_RS_T,18RES04887_1R_T_S_R_RS_T,18RES09399_1R_T_S_R_RS_T,18RES04404_1R_T_S_R_RS_T,18RES04728_1R_T_S_R_RS_T,18RES04250_1R_T_S_R_RS_T,18RES04408_1R_T_S_R_RS_T,18RES09404_1R_T_S_R_RS_T,18RES04407_1R_T_S_R_RS_T,18RES04226_1R_T_S_R_RS_T,18RES04412_1R_T_S_R_RS_T
2102,PALMD,48.546743,8.729509,26.199310999999998,8.301488,19.949628,13.02285,3.1486330000000002,10.753805,3.515768,33.444583,43.762886,42.324892999999996,22.653347,4.273925,13.2746,6.630655,11.543495,10.575511,14.574144,21.664169,4.161373,8.312632,29.602517,5.941919,37.519064,19.333458,7.437192,20.647208,9.385231,38.93029,43.116609000000004,16.297455,4.046031,14.817611,12.859627,7.065533,15.666626,34.055587,16.948695,12.651214,8.109505,3.3791870000000004,1.468531,11.853368,7.3940779999999995,55.752843000000006,10.85211,17.111989,22.750229,7.218660000000001,90.651374,33.410419,11.557322000000001,36.738690000000005,32.090982000000004,13.740862,5.528192,72.80377800000001,103.044057,15.923029000000001,24.210367,25.00185,33.470698,56.165839,6.653839,27.319432,24.724577,11.288506,28.866877000000002,34.343882,7.080908999999999,4.522525,11.602229,18.821409,24.416478,4.353794000000001,9.681754,5.247197,22.794464,15.142385,18.459219,10.578204,8.370025
2627,BMX,1.393542,1.38123,1.6415549999999999,1.6246639999999999,1.178928,1.243903,0.42299,0.704296,2.836736,1.179722,6.189233,1.187904,0.981252,0.24009,0.957678,0.910842,0.392602,1.010134,0.525496,0.277304,2.0887689999999997,1.4959280000000001,3.667518,0.26037,1.021021,0.528251,0.333046,0.633382,0.522831,0.37346399999999996,0.966535,1.537312,0.569549,1.588473,3.337565,5.42327,1.490051,1.6710049999999999,0.640439,1.069373,0.39769299999999996,0.203933,2.215728,1.0047549999999998,0.59233,4.633661,2.3308240000000002,1.0308,2.549834,2.80872,9.749269,1.068382,1.026973,2.927181,1.2947110000000002,0.239191,0.26499,0.691126,7.041932000000001,0.837858,0.661503,0.532741,2.8826,5.448432,0.243418,1.041726,0.731951,0.5639270000000001,2.802964,2.9525200000000003,0.378866,0.40973699999999996,1.150475,1.0889,4.094899,0.262332,0.58608,0.29684499999999997,0.758624,1.795567,3.4069,1.714241,1.150128
3106,CD79A,7.7435410000000005,14.009272,1.122688,0.953149,4.636321,0.41002299999999997,7.250752,21.552325,21.640431,4.249486,60.633570999999996,12.088664,0.803772,0.37437,1.2627190000000001,4.409288,4.1729650000000005,14.36145,0.555534,1.329625,94.522739,14.456479000000002,6.708798,3.562682,33.006637,38.347598,1.5866879999999999,40.687659000000004,12.618400999999999,6.646014,3.5142839999999995,4.9396379999999995,1.541425,0.9595629999999999,69.919605,16.163702,6.969138,4.304062999999999,5.2392199999999995,2.506886,0.399373,3.876183,1.070276,19.382185,0.067612,9.702755999999999,2.7460310000000003,1.226794,10.366368,76.197664,15.612342000000002,11.475525,1.311725,4.35639,2.296912,1.746633,0.24022,1.170476,1.973489,1.459517,0.49886099999999994,1.315333,6.843358,1.164971,0.484649,9.088422,2.716293,3.786493,37.987869,8.85498,6.2811650000000006,7.181698,8.732932,8.925877999999999,2.577236,3.725278,1.9106560000000001,0.9808690000000001,0.941966,1.9662529999999998,5.741501,1.6496990000000002,5.370716000000001
3201,PBX4,7.571711,7.042478999999999,4.148443,4.9004449999999995,15.258384,4.485298,6.13366,6.954028,7.116910000000001,2.594852,8.804808,4.075647,2.33588,6.856664,6.370067,3.427918,5.950088,7.647461,2.521268,1.247293,15.117885999999999,8.076811,6.544964,4.3783959999999995,8.108718,4.975757,5.322988,6.728467,5.829026,50.076753000000004,3.450043,6.232227,1.887743,10.108107,13.462660000000001,10.806187,2.947377,2.607491,10.040161,7.116244999999999,1.329205,4.655968,2.822765,6.170261,3.278081,9.541329,7.578564,2.4063529999999997,8.168905,13.016632000000001,8.95105,2.893366,3.1952529999999997,5.605355,6.40175,7.087788000000001,2.188544,4.314879,6.949553999999999,7.564207000000001,2.106486,2.3067889999999998,6.071273000000001,4.268546,8.495174,4.547739,9.2534,5.0643910000000005,4.645174,2.309916,12.932189,4.870482,5.854298,4.893024,5.097704,2.527018,1.532572,2.210741,3.4930239999999997,5.5918339999999995,3.900412,1.9516470000000001,10.453745
3246,TFEC,76.841109,16.608189000000003,27.673648999999997,107.164134,57.610769999999995,6.0734,6.822406,98.160662,27.716848,39.398405,122.029693,50.889024,11.922765,14.122278,53.467488,39.843175,23.163288,62.289179000000004,25.263435,43.013302,79.568428,18.790034,27.996333,40.063228,59.92258,82.222696,32.676453,73.882863,26.047155,11.710084,34.880921,15.176478,4.993106,24.695657999999998,92.088584,89.405787,38.788317,9.469367,44.842832,10.008659,16.496665,18.889021,12.603756,18.892167999999998,17.105081,62.736684,47.70178,28.486521999999997,51.898357,134.332027,41.026109000000005,13.720428,37.107304,31.345569,59.66881,19.135675,5.951787,19.903883999999998,19.368475,48.428024,18.965612,19.355144,39.603446000000005,10.015166,11.381302999999999,19.204892,49.082044,22.865673,47.960623999999996,44.884403000000006,27.557197,43.157247,46.204108000000005,50.548519,13.480023999999998,38.023745,73.134455,56.675665,9.439987,12.150986,20.820719,9.829778999999998,22.129087
3381,MEGF9,14.262138,16.012145,6.157711,9.921159,6.978393,44.188034,13.93334,20.354825,8.992476,13.932711999999999,8.823041,19.288926999999997,18.028306,15.942535999999999,29.182282,11.28074,21.46592,17.843857999999997,29.673789000000003,18.746171,8.234969,6.695125999999999,19.641831,19.958911999999998,21.919518,10.465825,10.135351,6.965758999999999,15.726266,4.21782,33.532096,28.690433000000002,77.68646600000001,36.6139,10.281098,15.879728,13.694884,29.345747999999997,28.972683,8.809560000000001,14.271691,6.202783999999999,13.568773,33.441434,12.59336,13.541387,10.032583,15.473752,17.325387,9.418088000000001,10.936588,13.032785,5.928419,10.457964,15.956875,9.982977,10.477074,14.711106,27.769955,23.067147,28.525446999999996,12.688659,21.389404000000003,14.065222,14.422241,17.460133,9.326005,17.583044,21.673991,9.95733,11.259349,7.083322,8.391292,6.672972,22.239552,4.392535,22.3669,18.480395,20.871886,9.880847,15.708545,10.148171000000001,19.302106
3445,RASSF4,57.53309,86.265724,34.506657000000004,75.78573399999999,49.080804,26.286018,44.179243,43.767859,19.872455,46.973648,25.978648,30.469733,11.649355,10.754777,31.474199,21.747075,41.881864,62.658267,28.45243,15.772429999999998,43.043084,44.582049,26.809409999999996,30.165637,67.226709,59.819906,32.591708000000004,50.835776,24.224361,33.611746000000004,27.625435999999997,17.555256,3.9565410000000005,15.876807999999999,46.797257,52.043553,25.11465,20.286553,25.255224,21.284482999999998,20.158884,27.517068,11.349677,26.233906,24.000227,58.143558999999996,48.66192,20.686567,38.535731,66.08022700000001,27.532345,24.838373,68.795907,50.631676,49.140178000000006,21.508523,13.294393,25.530036,38.547998,33.037659000000005,21.702435,50.491671999999994,22.74409,16.991864,28.022074,47.659968,34.099098,26.931318,21.662303,38.569047,15.847874,21.074201000000002,65.606859,29.405243,17.273435,33.229852,41.529813,43.059098999999996,18.8104,20.916905,25.7807,12.747909,19.535553
3622,COL1A1,1389.32395,2548.1115640000003,550.291168,3586.2939590000005,1118.426141,4543.1694259999995,3094.119347,1270.918366,291.87726000000004,1637.23234,517.473475,1291.370459,1421.811637,2023.4386550000002,2422.408239,1838.548937,1220.620813,2173.992998,1979.6508239999998,608.871653,42.788521,528.936991,1973.7893620000002,1196.952448,3805.5258659999995,1087.758771,3401.711756,478.54460599999993,516.461902,452.49399800000003,5278.126503,3193.538043,142.993529,1865.5914,156.999877,1148.962511,2065.218038,3161.4456170000003,680.7708849999999,1399.48622,957.42426,784.830567,183.96092,422.83975300000003,1456.118592,2182.918493,1795.242804,2168.972851,2721.3698489999997,308.843976,368.562834,3171.358391,1910.1074030000002,2639.510807,5757.436505,1784.728608,381.35578599999997,800.73604,4531.729334000001,5234.053922,1559.834435,1920.211574,4451.859309,630.67479,1826.723472,1909.702139,815.124602,4028.5012509999997,431.56971200000004,12930.504275,549.5659519999999,557.476283,2148.690518,1064.7887970000002,238.45150800000002,559.573069,887.10385,732.1999040000001,1123.087864,6649.374363,6872.9999609999995,729.500825,262.28409
3814,CD5,16.333502,11.87768,9.319324,2.837501,10.011772,3.2910169999999996,3.6775059999999997,6.03012,7.624374,3.634257,17.329209,8.188801,2.535644,1.406048,4.47706,2.535407,5.2043550000000005,5.8416,6.197267,6.278918,37.92713,8.670302000000001,4.432422,4.1586,8.963956,8.707059,3.552407,10.201381,4.226464,3.045022,9.087289,8.167311999999999,3.568161,3.716593,36.098627,10.110317,4.981675,2.3772279999999997,7.161594999999999,2.917529,2.221371,4.058448,2.1997259999999996,9.396564999999999,1.8472439999999999,14.408303,7.440247,5.461183999999999,8.043503,28.380822,7.076579,5.330851,2.661759,6.2145269999999995,7.368245,2.747538,2.132009,1.9552,3.376975,6.271841,3.030607,6.375729,5.752847,10.675078,4.256728,9.729479,9.247456,2.627071,6.986516,8.765252,2.344061,9.54528,10.011122,5.925584,7.381022,5.7209959999999995,3.815801,6.8936850000000005,6.639231,4.538327,8.461639,1.240108,5.881718
3843,VWF,93.52803,60.888757,118.95520900000001,58.568112,36.316965,57.06691,34.456865,28.775478000000003,47.453195,63.616565,117.868905,34.369019,48.380564,18.49164,57.441920999999994,19.34008,19.431058,59.489233999999996,27.369533,22.814663,51.675181,50.568000000000005,107.059196,44.640997999999996,79.948605,68.592442,42.360144,63.196011999999996,40.842481,25.664299,81.477305,55.056580000000004,44.849739,50.090971,91.589787,39.582378000000006,55.337523,53.003078,41.627429,41.304763,35.577149,39.237903,20.512506,45.76423,27.536021,205.529282,37.334302,66.756991,73.733188,52.045881,189.468839,107.016476,48.570633,99.68193000000001,61.395588000000004,25.245922,28.401017,38.291092,297.53661800000003,78.441316,45.417528000000004,83.23890300000001,167.92044099999998,211.389515,25.399869,57.136774,43.86953,33.644573,102.786743,131.56096100000002,13.348087,17.482645,60.736814,67.30680500000001,86.73782299999999,34.570186,75.72962199999999,31.660624,80.745632,84.462331,87.510575,33.26632,45.193666
