gene_id,gene_id,18RES04138_1R_T_S_R_RS_T,18RES13642_1R_T_S_R_RS_T,18RES04220_1R_T_S_R_RS_T,18RES10409_1R_T_S_R_RS_T,18RES10398_1R_T_S_R_RS_T,18RES16182_1R_T_S_R_RS_T,18RES16169_1R_T_S_R_RS_T,18RES16067_1R_T_S_R_RS_T,18RES13653_1R_T_S_R_RS_T,18RES16061_1R_T_S_R_RS_T,18RES13656_1R_T_S_R_RS_T,18RES04251_1R_T_S_R_RS_T,18RES16164_1R_T_S_R_RS_T,18RES13652_1R_T_S_R_RS_T,18RES10382_1R_T_S_R_RS_T,18RES16068_1R_T_S_R_RS_T,18RES04885_1R_T_S_R_RS_T,18RES10394_1R_T_S_R_RS_T,18RES04401_1R_T_S_R_RS_T,18RES04366_1R_T_S_R_RS_T,18RES13639_1R_T_S_R_RS_T,18RES10403_1R_T_S_R_RS_T,18RES16043_1R_T_S_R_RS_T,18RES10389_1R_T_S_R_RS_T,18RES04369_1R_T_S_R_RS_T,18RES04371_1R_T_S_R_RS_T,18RES10414_1R_T_S_R_RS_T,18RES16168_1R_T_S_R_RS_T,18RES04364_1R_T_S_R_RS_T,18RES10402_1R_T_S_R_RS_T,18RES04129_1R_T_S_R_RS_T,18RES10417_1R_T_S_R_RS_T,18RES13654_1R_T_S_R_RS_T,18RES10388_1R_T_S_R_RS_T,18RES13645_1R_T_S_R_RS_T,18RES10413_1R_T_S_R_RS_T,18RES16179_1R_T_S_R_RS_T,18RES10395_1R_T_S_R_RS_T,18RES04254_1R_T_S_R_RS_T,18RES13580_1R_T_S_R_RS_T,18RES13578_1R_T_S_R_RS_T,18RES04410_1R_T_S_R_RS_T,18RES10401_1R_T_S_R_RS_T,18RES13651_1R_T_S_R_RS_T,18RES10393_1R_T_S_R_RS_T,18RES09403_1R_T_S_R_RS_T,18RES10392_1R_T_S_R_RS_T,18RES04367_1R_T_S_R_RS_T,18RES10426_1R_T_S_R_RS_T,18RES13663_1R_T_S_R_RS_T,18RES10430_2R_T_S_R_RS_T,18RES04260_1R_T_S_R_RS_T,18RES04370_1R_T_S_R_RS_T,18RES04227_1R_T_S_R_RS_T,18RES04403_1R_T_S_R_RS_T,18RES04139_1R_T_S_R_RS_T,18RES04258_1R_T_S_R_RS_T,18RES10383_1R_T_S_R_RS_T,18RES16066_1R_T_S_R_RS_T,18RES10405_1R_T_S_R_RS_T,18RES10418_1R_T_S_R_RS_T,18RES04413_1R_T_S_R_RS_T,18RES10428_1R_T_S_R_RS_T,18RES09402_1R_T_S_R_RS_T,18RES04229_1R_T_S_R_RS_T,18RES04372_1R_T_S_R_RS_T,18RES04368_1R_T_S_R_RS_T,18RES10399_1R_T_S_R_RS_T,18RES09394_1R_T_S_R_RS_T,18RES04249_1R_T_S_R_RS_T,18RES16069_1R_T_S_R_RS_T,18RES13572_1R_T_S_R_RS_T,18RES10385_1R_T_S_R_RS_T,18RES04887_1R_T_S_R_RS_T,18RES09399_1R_T_S_R_RS_T,18RES04404_1R_T_S_R_RS_T,18RES04728_1R_T_S_R_RS_T,18RES04250_1R_T_S_R_RS_T,18RES04408_1R_T_S_R_RS_T,18RES09404_1R_T_S_R_RS_T,18RES04407_1R_T_S_R_RS_T,18RES04226_1R_T_S_R_RS_T,18RES04412_1R_T_S_R_RS_T
677,FOXP3,12.974724,20.161563,5.015214,3.253381,6.589057,5.879402,6.357522,9.8692,5.275136,4.006988,8.794661,11.437232,2.543704,1.4782440000000001,3.811514,5.295456,13.702423999999999,8.858721000000001,3.8599370000000004,5.115914,22.064837,5.675038,5.58606,10.043329,10.198221,9.419993,8.882439,12.304772,4.510579,3.953289,5.920815,11.997785,2.683194,3.7006910000000004,19.291067,11.343353,3.701603,3.054052,9.06515,4.156327,3.5302800000000003,6.751258,2.222816,10.907437,1.687484,8.030356,16.577016,4.484203,4.712879,17.073368,6.529017,3.0284619999999998,8.126095,9.128514,8.376353,7.848926,1.7318470000000001,3.641653,3.173895,6.1174230000000005,2.8806990000000003,4.888641000000001,4.756941,2.179668,4.295921,4.24062,9.335932000000001,2.831178,4.139863,3.322337,5.210612,7.696719,7.645875,11.846311,4.589072,4.648261,3.6812910000000003,4.529422,6.062504,3.5230230000000002,4.451308999999999,9.463425,6.566666000000001
786,TMCC3,17.295177,4.850887999999999,20.918348,5.825302,9.067642,7.043382000000001,2.342125,8.685614,4.817608,9.163975,17.687072,17.288554,6.975339,7.336102,11.87988,2.896731,12.036663,12.016630000000001,24.927198999999998,6.3402199999999995,14.452283999999999,6.837188,11.764517,15.156997,13.460601,17.004404,7.437226,9.102914,13.829376000000002,2.935362,14.787848,6.179832,15.291604999999999,12.462125,18.739819,11.512739,10.106296,9.567155,56.926681,8.053831,2.128955,11.422976,1.632444,8.545777000000001,4.363944,12.50328,12.623249000000001,9.452861,10.336943,14.965937,16.801576999999998,9.255894999999999,8.453733999999999,10.934257,21.070247,7.869864,1.480737,8.979847999999999,21.713447,10.324281,10.667009,9.319365,10.305705999999999,9.621207,2.515935,20.155158,7.837198,10.031441000000001,22.699680999999998,12.892292,2.5429150000000003,5.938771,5.85656,8.670944,22.413979,8.5272,11.696688,12.685012,9.917917999999998,13.926293,13.607607000000002,5.8460980000000005,3.586449
849,DGAT2,18.988475,27.485778999999997,65.85265600000001,10.001261,6.265604,20.258276000000002,14.354017,3.866562,3.5741169999999998,18.031984,38.489358,48.978761999999996,28.171331,14.211351,10.579749000000001,2.9590669999999997,25.525745,6.221734,2.041835,8.922359,3.421163,26.335,26.040075,24.240473,15.214393,15.486896,2.643723,84.172444,7.435142,10.561674,30.306069,3.5329129999999997,3.15385,12.140262,14.960887,6.489601,2.872064,15.912266,2.785513,9.178849000000001,5.143269,74.04174499999999,37.308188,23.129849,2.804472,139.494112,53.937442000000004,5.424728,5.981601,13.555051,27.714203,22.420351999999998,21.611866,56.052284,26.49193,21.340232,55.21536999999999,23.367767,222.270317,16.298829,2.711128,49.472482,51.264103000000006,122.328228,44.300207,20.887914000000002,47.541114,7.3456779999999995,4.685314,17.065985,64.61424,38.148416,13.050867,12.877179,5.658282,35.768327,2.8389029999999997,25.609644,25.082399,6.963555,4.760749,23.76381,7.325669
1295,TXK,19.464686999999998,4.066456,2.203436,7.857195,33.636549,1.477019,1.360952,10.274275,12.827744000000001,1.8561459999999999,35.192389,12.510371000000001,2.173125,0.24821100000000001,3.567661,3.598836,12.302922,16.375076,9.317809,1.4054870000000002,91.82990799999999,5.678966,3.9530279999999998,4.902887000000001,28.470745,12.931942,3.175625,8.005706,4.629866000000001,4.104186,5.148585,4.86319,3.9914959999999997,3.849276,79.391834,19.000718,3.808644,2.3876009999999996,22.612922,3.386464,0.805546,3.3809440000000004,2.56603,16.821273,1.876061,13.791648,11.744162,2.4823310000000003,10.135203,89.78004200000001,9.197756,2.934246,4.701653,7.785616,7.596403,1.407366,0.833801,24.335148,7.77423,9.080357000000001,3.222485,1.9596189999999998,4.262143,3.081379,1.704045,8.204298,5.756626,5.986821,10.045977,5.7574,1.645414,9.873217,4.284001,5.728464,5.042568,5.108258,2.015733,5.4858970000000005,4.028581,5.7999730000000005,2.3752150000000003,1.607167,5.8623389999999995
1307,TTC38,23.899286,19.430794,21.433743,17.435098,13.316232999999999,19.705037,16.471034,17.583237,16.150247,27.041292,22.361226000000002,21.916075,15.908531,25.606939999999998,14.081202,17.246955,22.178245,18.460565,15.676114000000002,23.299557999999998,9.483263,16.378475,29.797863,13.808498,36.600034,17.020198999999998,15.719407,17.36968,15.072598000000001,20.802774,35.113845,10.791949,6.314362,17.242946,16.760593,17.057902,16.408981,26.043293,14.297182000000001,28.756189000000003,15.283791,14.595471,21.098548,10.167371000000001,12.66163,44.399755,22.552345000000003,22.921867000000002,33.480466,13.457946,27.807516999999997,27.085863,26.298643,23.482315,34.818642,21.554184,12.241369,28.475221,32.670961,26.235635,32.781717,18.088363,23.911297,42.381064,13.431614000000001,29.376632,20.109414,24.328574,21.193185,40.654851,20.951801,19.124548,21.276692,27.564627,29.524069,24.539143,17.943472,11.208007,11.933003999999999,33.765836,28.990675,16.453167999999998,15.897016
1466,SLC1A3,39.231947999999996,44.067935999999996,22.898798,124.177924,53.905737,27.179236,43.915571,28.184573999999998,11.351571,29.914339000000002,35.903729,28.944415999999997,9.306203,24.653382999999998,87.044543,24.626096,42.753856,92.889082,28.704651000000002,13.490271,11.329661999999999,10.777364,33.781966,39.93422,73.437703,49.347826,28.333365,32.854646,57.789705000000005,11.15167,34.917590000000004,20.300512,2.434664,33.57073,20.211033999999998,36.341783,17.251234,40.425794,59.188681,21.599787,17.445989,13.976741,27.925787,20.581220000000002,17.658532,47.879799,50.023187,17.198904000000002,70.392515,26.692121000000004,19.608481,19.248276,28.891447999999997,46.894659999999995,102.166568,19.309073,4.742218,46.073383,44.37979,33.539659,11.436451,30.294781,33.878701,11.294221,18.703985999999997,51.562242,43.3751,48.438479,11.055946,33.917669000000004,12.350764999999999,20.733297,36.116194,16.067028,6.121798,220.38290899999998,61.872606000000005,168.098927,2.924761,28.277151,11.568484,15.524657999999999,14.94416
1476,CEACAM1,73.48028199999999,42.247451,24.139135,10.459945,8.995802000000001,25.934778,15.758366,11.633353999999999,20.796295,105.956383,45.277572,43.469024,41.332207000000004,6.86223,25.295997,18.460074,68.25281899999999,48.281857,51.868963,58.17853,26.505609000000003,7.345432000000001,51.577273999999996,55.320015000000005,29.726671000000003,34.087053999999995,20.838566,33.531473,30.390434000000003,11.694325,69.616275,102.187083,9.464506,38.964446,45.830899,43.620973,53.098243000000004,71.860745,9.49013,32.086,10.122235,14.767497,17.884416,17.174109,26.480053,45.215203,51.940771999999996,172.831427,62.340258,26.994607000000002,49.037355,121.199021,121.04080900000001,157.52924,29.878059000000004,7.0453600000000005,13.230779,69.37355,45.261390999999996,67.353898,41.993563,111.211347,48.190346000000005,65.670496,135.533954,69.01052299999999,79.92145699999999,61.42657,51.465334000000006,47.005518,125.12312,29.951052,18.879087,18.907257,71.49503299999999,36.979603999999995,73.855551,25.244413,36.917621999999994,37.408697,56.375566000000006,50.994005,27.677872999999998
1534,CXCL2,50.149009,21.803859,25.005452,42.179313,12.693369,4.932395,35.664349,22.302121,32.369758000000004,17.950298,124.311705,19.046254,25.216229000000002,3.513499,10.251889,5.695856,30.700284999999997,7.303038000000001,13.776562,2.490468,69.69857900000001,11.336657,36.391996,13.339447,40.868451,22.662679999999998,1.8791380000000002,35.70005,34.553965999999996,8.887752,29.739359999999998,9.381806,6.727657000000001,9.438296000000001,71.279063,9.857415,9.810238,10.603286,3.472043,9.8763,1.392622,5.146246,6.6270809999999996,17.681599,11.693522,86.37129499999999,12.757164999999999,12.715156,94.508477,39.129835,176.855541,64.886756,16.988554999999998,58.27336,9.659908,23.224181,11.855774,33.297185,160.205279,15.746435,1.178391,28.488521000000002,49.635636,120.61984,7.682525999999999,69.12475699999999,15.992316,4.30768,47.239539,18.679297000000002,2.6846360000000002,10.511249000000001,11.261449,7.726538000000001,75.692045,9.790265,5.99582,8.599602,8.833852,13.063198,27.799701000000002,15.723279000000002,41.840189
1544,MEF2C,114.05653899999999,51.034575,65.632779,50.341079,42.846823,34.053698,27.887834,96.47948000000001,58.822554000000004,64.551895,198.27492800000002,52.284887,28.804229,21.400109,31.166889,41.340891,59.223211,47.524196999999994,38.904835999999996,35.388946999999995,165.108733,35.744631,78.057138,28.664407,97.35279399999999,73.073391,30.460633,78.61144200000001,44.770259,37.538356,89.43046700000001,39.244526,21.870929999999998,52.748352000000004,179.482605,69.051289,52.443293999999995,31.516616,27.361071000000003,23.606428,43.779979,18.229782999999998,6.6063,46.563825,37.026596999999995,89.358263,31.107362,70.077374,77.370302,149.300648,125.902025,84.672978,49.983514,53.290602,153.89273500000002,31.958765000000003,40.593832,25.1075,92.177725,44.106991,32.783393,41.770152,72.24046700000001,90.407188,19.919646,79.65833,58.015276,29.509865,123.763421,89.113414,28.383577000000002,29.800938000000002,48.963771,63.606381000000006,67.36301,27.360126,59.627435,74.317491,34.676292,29.526286,56.519964,30.494914,24.578070999999998
1567,SMARCD3,23.608558,28.587275,30.894365999999998,19.950563,11.875813,20.928476999999997,8.879825,7.294308999999999,23.710473999999998,27.787902000000003,13.758296,19.394987,17.487288,35.785264,23.293134,13.82209,14.137965,13.251453,21.734734,29.442707000000002,10.832132000000001,9.331146,31.115623,8.808399,17.642360999999998,9.025668,23.108497,21.236411,9.219321,25.217489,22.12059,9.607887,6.555381,22.812711,14.267481,15.075904999999999,14.854054000000001,15.460042000000001,8.032752,17.613281,17.553074,6.09657,22.830972,15.446779999999999,15.777744,23.850853,11.624542,28.447565,22.302633,10.671014999999999,19.0839,19.878703,18.318327,22.638644,25.826610000000002,13.945303,14.490491,25.311301,21.735518,16.478639,16.265428,12.436335,16.643874,19.923985000000002,17.337199,27.039558000000003,38.247088,13.439160000000001,15.786537,26.497785999999998,9.831838000000001,4.2534019999999995,28.273989,21.190479999999997,26.333816,19.356829,29.880193,27.258719,9.247308,29.205028999999996,25.777094,49.251496,12.258741
