gene_id,gene_id,18RES04138_1R_T_S_R_RS_T,18RES13642_1R_T_S_R_RS_T,18RES04220_1R_T_S_R_RS_T,18RES10409_1R_T_S_R_RS_T,18RES10398_1R_T_S_R_RS_T,18RES16182_1R_T_S_R_RS_T,18RES16169_1R_T_S_R_RS_T,18RES16067_1R_T_S_R_RS_T,18RES13653_1R_T_S_R_RS_T,18RES16061_1R_T_S_R_RS_T,18RES13656_1R_T_S_R_RS_T,18RES04251_1R_T_S_R_RS_T,18RES16164_1R_T_S_R_RS_T,18RES13652_1R_T_S_R_RS_T,18RES10382_1R_T_S_R_RS_T,18RES16068_1R_T_S_R_RS_T,18RES04885_1R_T_S_R_RS_T,18RES10394_1R_T_S_R_RS_T,18RES04401_1R_T_S_R_RS_T,18RES04366_1R_T_S_R_RS_T,18RES13639_1R_T_S_R_RS_T,18RES10403_1R_T_S_R_RS_T,18RES16043_1R_T_S_R_RS_T,18RES10389_1R_T_S_R_RS_T,18RES04369_1R_T_S_R_RS_T,18RES04371_1R_T_S_R_RS_T,18RES10414_1R_T_S_R_RS_T,18RES16168_1R_T_S_R_RS_T,18RES04364_1R_T_S_R_RS_T,18RES10402_1R_T_S_R_RS_T,18RES04129_1R_T_S_R_RS_T,18RES10417_1R_T_S_R_RS_T,18RES13654_1R_T_S_R_RS_T,18RES10388_1R_T_S_R_RS_T,18RES13645_1R_T_S_R_RS_T,18RES10413_1R_T_S_R_RS_T,18RES16179_1R_T_S_R_RS_T,18RES10395_1R_T_S_R_RS_T,18RES04254_1R_T_S_R_RS_T,18RES13580_1R_T_S_R_RS_T,18RES13578_1R_T_S_R_RS_T,18RES04410_1R_T_S_R_RS_T,18RES10401_1R_T_S_R_RS_T,18RES13651_1R_T_S_R_RS_T,18RES10393_1R_T_S_R_RS_T,18RES09403_1R_T_S_R_RS_T,18RES10392_1R_T_S_R_RS_T,18RES04367_1R_T_S_R_RS_T,18RES10426_1R_T_S_R_RS_T,18RES13663_1R_T_S_R_RS_T,18RES10430_2R_T_S_R_RS_T,18RES04260_1R_T_S_R_RS_T,18RES04370_1R_T_S_R_RS_T,18RES04227_1R_T_S_R_RS_T,18RES04403_1R_T_S_R_RS_T,18RES04139_1R_T_S_R_RS_T,18RES04258_1R_T_S_R_RS_T,18RES10383_1R_T_S_R_RS_T,18RES16066_1R_T_S_R_RS_T,18RES10405_1R_T_S_R_RS_T,18RES10418_1R_T_S_R_RS_T,18RES04413_1R_T_S_R_RS_T,18RES10428_1R_T_S_R_RS_T,18RES09402_1R_T_S_R_RS_T,18RES04229_1R_T_S_R_RS_T,18RES04372_1R_T_S_R_RS_T,18RES04368_1R_T_S_R_RS_T,18RES10399_1R_T_S_R_RS_T,18RES09394_1R_T_S_R_RS_T,18RES04249_1R_T_S_R_RS_T,18RES16069_1R_T_S_R_RS_T,18RES13572_1R_T_S_R_RS_T,18RES10385_1R_T_S_R_RS_T,18RES04887_1R_T_S_R_RS_T,18RES09399_1R_T_S_R_RS_T,18RES04404_1R_T_S_R_RS_T,18RES04728_1R_T_S_R_RS_T,18RES04250_1R_T_S_R_RS_T,18RES04408_1R_T_S_R_RS_T,18RES09404_1R_T_S_R_RS_T,18RES04407_1R_T_S_R_RS_T,18RES04226_1R_T_S_R_RS_T,18RES04412_1R_T_S_R_RS_T
1414,FBLN1,124.591852,82.463112,52.011513,177.32947,46.662427,87.974216,54.182731999999994,50.206818,22.538606,95.075486,75.573169,43.13985,59.452868,55.764444999999995,79.311132,47.404311,83.742277,120.92221200000002,70.09580600000001,24.804579,7.630488000000001,33.009063,136.92741999999998,65.198137,101.93496,79.193164,50.884254999999996,30.275174,22.182904,11.168077,256.011876,77.820018,56.600201,70.027399,26.274990999999996,40.556312,64.52128499999999,179.373558,35.581056,58.750220999999996,14.991014000000002,19.541794,25.759438,12.350471,50.369911,290.02864500000004,86.517227,116.59563200000001,218.741598,23.005853,267.370177,250.319612,86.329454,76.901252,182.56743500000002,68.8911,16.425363,39.106132,151.664338,179.10558999999998,44.361418,67.225368,255.993471,203.79433400000002,97.587953,106.33880900000001,56.26129,149.22249,82.142489,405.634577,38.372494,15.609314000000001,107.02461100000001,183.21743999999998,145.771072,33.045764,103.583119,27.393421999999997,88.319255,226.17909,362.619457,62.03052099999999,49.163895000000004
1805,SIGLEC1,12.129574,26.01135,14.899481,54.488482999999995,6.159184,8.126749,5.223889,5.410862,11.942449,3.86246,15.755978,20.271384,1.965075,3.1558490000000003,3.7361940000000002,4.9576709999999995,7.026791,15.184903,4.939957,6.746998,11.869418,3.640018,6.323379,17.171744,10.541214,9.512372000000001,20.245287,11.543526,7.477708,1.7553900000000002,13.906398000000001,12.507093,0.589148,4.26205,29.348222999999997,34.99268,6.419346,2.08185,7.18156,2.7804029999999997,1.7985900000000001,13.575642000000002,4.79638,11.484475999999999,5.579867,16.700211,20.019009,3.055229,5.320012,11.104558,8.748416,9.811026,13.737259,21.489835,9.017251,9.329861,6.586603,8.815259,8.196814,7.616451,5.770573000000001,13.257948,11.468482,6.17746,7.875205,5.448451,14.107175,7.337055,3.4065220000000003,21.964177,5.569486,11.258716999999999,16.561813,13.671393,3.798278,11.723467999999999,15.92025,15.794897,5.387651,4.926132,5.083735,2.5822990000000003,6.534803
2012,CECR1,34.665918,40.131309,22.383222,97.696648,20.657332999999998,11.264224,31.498063000000002,52.923120999999995,22.555797000000002,20.489051,41.962288,31.397537,5.117533,8.187052,16.461497,9.928544,16.237579999999998,38.564471999999995,9.150286999999999,9.194281,71.126248,21.264385,18.679538,43.067431,36.320051,107.514233,20.872119,47.879627,27.725398,13.889165,33.848671,26.36573,36.307306,9.563803,54.976206999999995,50.384865000000005,13.8409,11.540482,29.389131,12.512625,7.532145,20.175629999999998,7.499346000000001,26.601574,8.175855,52.79119,36.992682,15.709959,33.728833,55.213212,35.485124,28.669113,19.69776,27.928147999999997,17.209321,12.424992999999999,5.532198,26.010241,10.086646,30.058472,13.547035000000001,24.83379,27.509729999999998,9.429723,16.945133,13.898404999999999,34.721237,20.141787,34.217268,32.216869,14.620585,23.254639,44.031743,25.009935000000002,16.98239,28.203495,39.472338,14.505642000000002,11.712296,11.809781,28.244565,7.7763089999999995,18.209792999999998
2391,TCL1A,2.616462,5.782155,0.173491,0.130691,0.527249,0.0,0.41293900000000006,0.768126,1.474326,1.299295,6.010929,2.8091630000000003,0.153695,0.09149299999999999,0.058265,0.266916,0.909273,1.423589,0.8644430000000001,0.213612,27.990914,0.14499,0.24535900000000002,0.969303,10.043828,1.324662,0.052128999999999995,5.625948,3.7669029999999997,0.0,0.284505,0.643255,0.0,0.226187,20.035231,2.3058549999999998,2.753448,0.12581099999999998,0.924541,0.358605,0.0,1.291118,0.055936,5.4428,0.051695000000000005,2.167864,1.273886,0.05606900000000001,1.284784,20.483974,0.156881,0.729123,0.313128,4.775203,0.398654,0.087024,0.329256,0.119992,0.269289,1.391059,0.049002,0.22183899999999998,0.0,0.0,0.032255,1.9754779999999998,0.9112870000000001,0.214912,9.061332,2.429303,0.42603100000000005,2.170934,0.574673,2.1404970000000003,0.04249,0.630744,0.040097,0.07486799999999999,0.409091,0.060001,1.1209559999999998,0.052661,1.439236
2716,FLT1,34.263335999999995,18.146720000000002,49.181934999999996,12.672299,16.77102,13.930299,10.277273,20.683141,9.287589,16.779104,20.753478,21.708743,18.759227,16.18279,16.643967,13.339474,14.653876,19.529723,31.984129,21.927504000000003,9.926936,32.217546,21.763166000000002,21.167451999999997,25.649368,31.954596999999996,21.897683999999998,15.220951000000001,26.788442,35.229329,30.322967,16.45982,24.856256,21.561764,15.282317,12.179043,19.244387,50.464596,14.617645000000001,19.420129,40.139193,14.942251999999998,14.437857999999999,20.784782999999997,14.897216,39.626473,18.076292000000002,31.143608,29.024824,13.510372,45.040996,33.303204,29.710673999999997,43.206773999999996,22.178905,17.671428,14.461195000000002,18.192595999999998,38.701710999999996,16.903195,15.850647,34.096672,33.999492,43.553292,12.279668,25.577978,19.217221,21.716321,30.108655,51.833991,12.543371,15.946216,19.012329,21.518259,29.656659,19.112972,19.136960000000002,27.244582,25.788445,28.726419,33.600149,24.686529,11.754639
2795,CRISPLD2,184.523991,76.527066,41.106357,46.304196000000005,74.299295,97.812368,47.52681,58.089921999999994,12.157878,61.432937,38.464582,37.020531,93.26610500000001,24.034817999999998,57.71961700000001,32.975741,91.63878000000001,80.59245,89.487377,25.654808,7.915469,43.188707,77.799846,28.919005,98.897924,72.364502,29.188184999999997,32.562878000000005,19.233674,17.332694,195.05341299999998,92.102538,15.893346,72.411824,15.506591,61.77814,69.254101,145.981092,31.26332,59.173531999999994,24.938983,30.118721999999998,18.05612,22.754476999999998,26.001169,174.594087,55.747294999999994,85.544274,277.902067,21.539039000000002,182.28377700000001,161.64348600000002,63.82500699999999,146.865455,149.951648,133.31945100000002,9.085397,60.293724,208.937616,84.827343,45.729409000000004,103.207503,249.883548,245.7142,41.271421000000004,107.21653300000001,47.409175,150.751067,61.465371,313.602508,23.591556,31.468496999999996,117.340607,37.664458,115.09621000000001,40.156773,28.838745,58.694821999999995,60.419940000000004,197.00458899999998,235.48857,49.37659,62.150751
3024,FCER2,1.611549,1.074526,0.292013,0.172795,0.082152,0.0,0.554473,0.313163,2.065994,0.313366,12.453077,0.205371,0.338398,0.0,0.049926,0.236092,0.282542,0.290804,0.0,0.091017,15.276126000000001,0.17924600000000002,0.5712430000000001,0.058784,5.405747,0.42240900000000003,0.046004,1.023866,0.690936,0.158756,0.31402800000000003,0.19633,0.142251,0.0,14.932851000000001,1.027302,0.5278010000000001,0.022382,0.254425,0.31989,0.021414,0.129962,0.145227,3.8506410000000004,0.022262999999999998,0.8227389999999999,0.0,0.130135,1.995393,17.374603,3.868414,0.999765,0.242344,0.11265399999999999,0.258728,0.150763,0.084084,0.048769,0.8013819999999999,0.12388800000000001,0.0,0.07143,0.301652,0.9069299999999999,0.238821,0.816883,0.155703,0.06438300000000001,4.9786019999999995,0.150955,0.109991,0.6385930000000001,0.491591,0.40323400000000004,0.319384,0.449366,0.134718,0.057055999999999996,0.155668,0.027839,0.34930900000000004,0.034296,0.224113
3106,CD79A,7.7435410000000005,14.009272,1.122688,0.953149,4.636321,0.41002299999999997,7.250752,21.552325,21.640431,4.249486,60.633570999999996,12.088664,0.803772,0.37437,1.2627190000000001,4.409288,4.1729650000000005,14.36145,0.555534,1.329625,94.522739,14.456479000000002,6.708798,3.562682,33.006637,38.347598,1.5866879999999999,40.687659000000004,12.618400999999999,6.646014,3.5142839999999995,4.9396379999999995,1.541425,0.9595629999999999,69.919605,16.163702,6.969138,4.304062999999999,5.2392199999999995,2.506886,0.399373,3.876183,1.070276,19.382185,0.067612,9.702755999999999,2.7460310000000003,1.226794,10.366368,76.197664,15.612342000000002,11.475525,1.311725,4.35639,2.296912,1.746633,0.24022,1.170476,1.973489,1.459517,0.49886099999999994,1.315333,6.843358,1.164971,0.484649,9.088422,2.716293,3.786493,37.987869,8.85498,6.2811650000000006,7.181698,8.732932,8.925877999999999,2.577236,3.725278,1.9106560000000001,0.9808690000000001,0.941966,1.9662529999999998,5.741501,1.6496990000000002,5.370716000000001
3114,CD33,8.40517,5.578514,0.8648969999999999,12.797812,2.160437,4.395042,4.615295,3.7149739999999998,3.500732,4.640676,6.122921,4.859962,1.40846,3.10002,4.023949,2.978993,5.751746,5.426151,1.392085,1.930259,5.030178,2.787646,3.565181,3.000959,6.643167999999999,3.8151089999999996,3.778973,5.676398000000001,4.491764,1.42286,4.566815,2.9397189999999997,0.11125299999999999,3.318747,8.444391,7.706936,4.138782,1.441086,3.8257449999999995,0.812082,1.59753,2.479034,1.653188,3.345725,2.656403,7.505742,4.277042,2.909427,9.717969,6.712679,6.311653,5.947444,3.53195,4.359309,5.326902,3.000628,1.723195,3.013284,3.069251,4.581716,2.525609,5.2788,5.1561010000000005,2.790175,2.950268,4.058495,5.899830000000001,3.131425,2.813169,8.505212,1.718218,2.473875,5.387332,3.187865,2.54854,5.035018,10.321906,3.6102309999999997,1.986386,2.5064130000000002,4.611328,2.110648,3.4807080000000004
3192,HAMP,2.177986,2.093525,1.70955,3.47623,0.933865,1.9079099999999998,0.397007,0.789027,0.139473,0.34955,0.11815999999999999,3.712053,0.31475,0.9451360000000001,0.100375,0.595376,0.675162,2.5558099999999997,0.043143,1.266461,0.015165999999999999,0.685195,0.6633220000000001,0.859427,1.566692,1.382384,2.160354,3.7471910000000004,1.711713,3.956689,0.5885819999999999,0.800891,0.0,0.590971,0.158344,2.324055,1.517012,0.18621400000000002,2.850345,0.084466,0.07448099999999999,3.1671110000000002,0.154719,1.099134,0.090782,1.213331,0.25657800000000003,1.542073,0.632041,0.064273,0.156842,0.44064200000000003,0.810067,2.813393,1.429255,0.38445,0.16879,0.11906099999999999,0.009892,0.8370190000000001,1.182021,3.009973,0.47051000000000004,0.241662,0.8788469999999999,0.399066,1.440401,0.404721,0.6180439999999999,1.154408,0.6892729999999999,1.6977529999999998,6.771628999999999,0.755091,0.483025,1.5165110000000002,0.302189,2.877391,0.15829200000000002,1.2277559999999998,1.047199,0.068677,0.895559
