gene_id,gene_id,18RES04138_1R_T_S_R_RS_T,18RES13642_1R_T_S_R_RS_T,18RES04220_1R_T_S_R_RS_T,18RES10409_1R_T_S_R_RS_T,18RES10398_1R_T_S_R_RS_T,18RES16182_1R_T_S_R_RS_T,18RES16169_1R_T_S_R_RS_T,18RES16067_1R_T_S_R_RS_T,18RES13653_1R_T_S_R_RS_T,18RES16061_1R_T_S_R_RS_T,18RES13656_1R_T_S_R_RS_T,18RES04251_1R_T_S_R_RS_T,18RES16164_1R_T_S_R_RS_T,18RES13652_1R_T_S_R_RS_T,18RES10382_1R_T_S_R_RS_T,18RES16068_1R_T_S_R_RS_T,18RES04885_1R_T_S_R_RS_T,18RES10394_1R_T_S_R_RS_T,18RES04401_1R_T_S_R_RS_T,18RES04366_1R_T_S_R_RS_T,18RES13639_1R_T_S_R_RS_T,18RES10403_1R_T_S_R_RS_T,18RES16043_1R_T_S_R_RS_T,18RES10389_1R_T_S_R_RS_T,18RES04369_1R_T_S_R_RS_T,18RES04371_1R_T_S_R_RS_T,18RES10414_1R_T_S_R_RS_T,18RES16168_1R_T_S_R_RS_T,18RES04364_1R_T_S_R_RS_T,18RES10402_1R_T_S_R_RS_T,18RES04129_1R_T_S_R_RS_T,18RES10417_1R_T_S_R_RS_T,18RES13654_1R_T_S_R_RS_T,18RES10388_1R_T_S_R_RS_T,18RES13645_1R_T_S_R_RS_T,18RES10413_1R_T_S_R_RS_T,18RES16179_1R_T_S_R_RS_T,18RES10395_1R_T_S_R_RS_T,18RES04254_1R_T_S_R_RS_T,18RES13580_1R_T_S_R_RS_T,18RES13578_1R_T_S_R_RS_T,18RES04410_1R_T_S_R_RS_T,18RES10401_1R_T_S_R_RS_T,18RES13651_1R_T_S_R_RS_T,18RES10393_1R_T_S_R_RS_T,18RES09403_1R_T_S_R_RS_T,18RES10392_1R_T_S_R_RS_T,18RES04367_1R_T_S_R_RS_T,18RES10426_1R_T_S_R_RS_T,18RES13663_1R_T_S_R_RS_T,18RES10430_2R_T_S_R_RS_T,18RES04260_1R_T_S_R_RS_T,18RES04370_1R_T_S_R_RS_T,18RES04227_1R_T_S_R_RS_T,18RES04403_1R_T_S_R_RS_T,18RES04139_1R_T_S_R_RS_T,18RES04258_1R_T_S_R_RS_T,18RES10383_1R_T_S_R_RS_T,18RES16066_1R_T_S_R_RS_T,18RES10405_1R_T_S_R_RS_T,18RES10418_1R_T_S_R_RS_T,18RES04413_1R_T_S_R_RS_T,18RES10428_1R_T_S_R_RS_T,18RES09402_1R_T_S_R_RS_T,18RES04229_1R_T_S_R_RS_T,18RES04372_1R_T_S_R_RS_T,18RES04368_1R_T_S_R_RS_T,18RES10399_1R_T_S_R_RS_T,18RES09394_1R_T_S_R_RS_T,18RES04249_1R_T_S_R_RS_T,18RES16069_1R_T_S_R_RS_T,18RES13572_1R_T_S_R_RS_T,18RES10385_1R_T_S_R_RS_T,18RES04887_1R_T_S_R_RS_T,18RES09399_1R_T_S_R_RS_T,18RES04404_1R_T_S_R_RS_T,18RES04728_1R_T_S_R_RS_T,18RES04250_1R_T_S_R_RS_T,18RES04408_1R_T_S_R_RS_T,18RES09404_1R_T_S_R_RS_T,18RES04407_1R_T_S_R_RS_T,18RES04226_1R_T_S_R_RS_T,18RES04412_1R_T_S_R_RS_T
315,CD22,19.175816,16.058911,3.197437,20.173288,9.653661999999999,7.928194,6.680824,10.905828999999999,37.869184999999995,12.72365,204.349041,12.811531,6.863701,6.723188,11.531647,7.7693,5.740638,20.424715,2.145911,8.691442,236.516954,5.877475,12.355761,1.939528,47.215034,7.403060000000001,6.15164,37.843287,21.309196,2.675754,8.474644,11.980378,4.7026069999999995,13.175263000000001,209.408817,29.947443,18.658615,1.516471,5.64691,3.738957,5.997732,5.532725,0.530935,60.070737,8.419213000000001,10.179354,1.371343,42.527674,17.932837,249.77173399999998,9.282686,10.895821,4.810052,3.552916,24.481576,1.2082549999999999,0.402211,1.075484,5.980968,7.321876,14.141557,2.603211,7.370177,2.3891880000000003,0.830491,16.612893,3.9724120000000003,5.984433,60.788672999999996,6.38692,1.95495,6.362367,20.161663,11.67197,2.589085,4.591164,6.309371,10.247735,1.395304,29.707421000000004,3.5873769999999996,0.902885,8.061879
323,ALOX5,67.33371899999999,101.401476,35.43333,47.834799,49.891062,35.074039,38.260527,38.910425,72.771686,30.741938,71.148893,41.308442,19.751486,27.25409,59.203026,15.732325,81.69188199999999,55.15469,21.202764000000002,13.579973,83.863264,27.161022999999997,39.993017,40.686096,82.87255400000001,41.739832,40.061406,46.337609,36.293303,20.886503,49.356379,34.5992,12.559266000000001,23.890582000000002,93.896456,94.462376,40.308669,13.503041,33.623908,13.113804,50.021609000000005,17.563579999999998,17.061464,30.178255,24.71725,40.313344,55.775555000000004,38.252443,74.687337,77.502835,40.776463,31.361551000000002,40.903388,86.452641,57.060613000000004,25.366975,8.042014,21.743136,27.232021000000003,62.598003000000006,22.993115,36.196426,40.285467,22.242754,23.86593,52.318422999999996,30.811758,32.815645,44.40274,53.083828000000004,16.722911,27.018917,60.054075,45.933326,37.683873999999996,64.195534,51.342236,25.784042000000003,55.844928,57.240696,58.750152,14.527819000000001,17.83124
347,CD6,37.342591999999996,27.654932000000002,16.323156,18.4719,24.078287,6.031649,10.364531,17.218517000000002,23.161016,8.769463,39.774196999999994,22.732229999999998,3.147544,1.7052029999999998,9.210203,6.9375979999999995,18.419662,16.362304,5.798483,9.488128,119.30178899999999,13.445789000000001,6.800642999999999,8.803427000000001,30.206611,23.784789,6.968141,22.667574,22.046392,2.493246,8.971363,10.017548,2.538144,5.125815,127.64581399999999,27.826325,13.56355,4.360973,18.856265,4.942717,4.164789,11.252858,3.9828449999999997,32.588147,4.972296,23.26202,17.76312,12.668847999999999,12.971935,85.90525699999999,13.110109,12.451242,7.376699,12.34329,12.645354,7.941056,2.120685,2.3772599999999997,6.474379,16.566272,3.610808,11.384758999999999,8.65621,8.759014,2.82855,10.459050999999999,16.743976999999997,4.356314,17.133769,12.635825,8.054911,22.715838,19.142463,13.795341,6.123292,12.707532,4.47685,18.530035,5.551026,5.774278,11.485049,1.6603299999999999,9.945953999999999
394,MARCO,4.217039,29.776227000000002,16.435604,24.165597,2.959698,2.7744779999999998,14.405349,2.085289,12.192624,0.9155979999999999,14.070331,1.093444,0.8223370000000001,0.11645799999999999,1.010726,0.248077,15.568933,0.25647,0.782728,1.098882,14.555582000000001,15.696705999999999,0.521207,0.297154,5.8725830000000006,0.7356560000000001,0.601229,6.603867999999999,9.925017,0.054728,2.4546419999999998,0.195388,0.170664,0.157914,31.291102000000002,4.832193,0.679297,0.252502,0.768834,1.10635,0.139342,7.3267940000000005,13.212086,7.893329,0.697717,1.404536,12.647269999999999,0.14281,18.975456,10.363118,6.902572,3.778768,5.335854,3.3650379999999998,2.333811,7.675527000000001,4.400882,2.378818,3.934518,1.5870469999999999,0.012751,4.531745,5.188197,0.227084,1.970461,0.13863399999999998,6.231218,0.192162,0.770079,0.810925,6.466257,4.301343,2.235404,1.9186189999999999,0.514584,14.245132,1.93688,20.058938,0.787514,0.31196199999999996,0.281478,2.790368,1.850182
434,BIRC3,36.558037,28.679721,7.753348,21.843292,66.330187,3.535619,17.053929,43.497478,46.163740999999995,21.117476,105.85498500000001,39.463714,26.651845,3.23189,19.520003,19.565970999999998,58.087499,61.735175,10.584431,11.708383999999999,238.06455899999997,66.09003,29.877796000000004,108.56990800000001,37.145561,24.388815,13.884174,55.836287,31.862440000000003,37.617992,14.952410999999998,26.216813000000002,3.4538050000000005,13.870524,172.96076200000002,59.20966,45.80813,15.721279000000001,61.052064,12.605832000000001,4.0886629999999995,8.363953,227.17296299999998,41.09753,17.802685999999998,65.836084,87.80196600000001,23.343326,57.031369999999995,207.681281,44.671403000000005,14.366935999999999,27.885457000000002,38.496507,20.669881,8.483403,9.906383,8.2831,22.223770000000002,31.209290000000003,9.361144,9.664753999999999,45.560594,14.985088000000001,7.11689,18.232304,26.981125,19.796611,42.817555,14.265185,20.279084,26.046864000000003,32.263046,32.024665999999996,20.020252,18.017868,12.455992,5.4607339999999995,11.802897,17.084068,22.471392,5.576701,42.836166
528,DAPK2,14.832099,34.233906,19.299444,14.202407999999998,15.755961,17.0052,37.991502000000004,9.546759,10.434066,17.006041,16.048046,12.981049,33.392092,2.5411,32.50973,17.112942,61.876787,16.41621,7.926514999999999,14.886664999999999,8.118789,5.463112000000001,15.237012,11.389146,9.662262,12.033033999999999,16.235421,19.583354,8.397383999999999,9.867410000000001,27.025492,11.086818,14.514072,19.57403,14.194920000000002,14.617556,21.119985,15.005035999999999,6.996973,11.224673,26.677834999999998,7.648351,35.249179,20.89266,11.618859,28.503065000000003,39.988,18.428051999999997,24.464164,11.141475999999999,21.036828,16.693123999999997,55.116645999999996,34.108346999999995,36.497489,5.838566,5.173106,16.981262,16.16401,11.211314999999999,23.366059,17.584908,18.747472,35.187365,58.802824,40.90405,14.410639000000002,19.518174,16.152943,8.273655,29.315371000000003,7.761486,12.076122999999999,15.377602,25.629182999999998,24.28772,28.540802000000003,4.470222,6.081771,15.094233,41.347059,14.617534,23.246279
531,STAP1,3.534896,3.00433,1.236206,0.9356120000000001,2.1978590000000002,0.0,0.6049979999999999,8.173319000000001,12.394259,2.407181,38.314857,6.933644999999999,0.44812799999999997,0.933265,1.0135399999999999,1.358155,1.69603,4.43745,1.257484,2.6549810000000003,47.077616,4.990048000000001,3.588082,2.0796900000000003,7.861028999999999,2.678527,2.811307,11.242051,3.8960589999999997,0.9996,5.056895,3.255614,0.9340350000000001,0.8987629999999999,35.977982,10.248649,2.475444,1.426731,2.054279,0.9105030000000001,0.32329,1.338516,0.28523699999999996,8.759067,0.399981,1.6781169999999999,3.1598349999999997,1.6003180000000001,3.991503,40.710964000000004,5.6912080000000005,4.83268,0.719475,2.94882,1.406032,1.132434,0.200312,1.9467189999999999,0.9397409999999999,1.4225510000000001,0.47849200000000003,0.89741,2.988457,1.393234,0.338329,3.152859,1.2313370000000001,1.2496180000000001,11.997611000000001,3.034369,2.1454560000000003,3.3372290000000002,3.245839,3.426732,2.197234,3.023393,0.7401800000000001,1.804571,0.572034,0.73123,1.466877,0.247716,1.629345
581,RAB27B,1.966594,2.444117,0.634756,2.299142,9.810687,12.773755,1.302176,33.234184,11.971686,18.370789000000002,12.01698,16.302395999999998,14.302121,10.199361,25.71388,20.665947,0.708701,12.071921000000001,31.867853999999998,7.640663000000001,4.480451,9.299663,20.534334,61.620759,3.083831,5.403963,31.499621,10.892598,6.101648,13.273660000000001,4.457658,36.872021000000004,40.530715,19.011429999999997,4.606376999999999,4.895486,20.1039,7.3919630000000005,22.249442000000002,5.150189,31.719127,0.360939,7.545576,24.370358,32.533483000000004,6.314869,1.324655,3.9666230000000002,32.263139,9.259264,10.751248,2.071591,6.16878,3.2973739999999996,1.7848220000000001,0.675004,2.4562169999999997,3.08996,11.599983,10.969356,26.782466999999997,0.6528579999999999,9.639507,10.977350999999999,0.412999,3.8939209999999997,5.242947,44.30964,21.490839,1.735371,3.434793,21.712515,32.471507,18.535037,20.67274,1.070235,11.700298,0.8917729999999999,9.204467,6.179822,10.815998,2.580278,7.065042
600,ADAM28,49.741956,90.37005,23.4362,61.365936,49.16786,21.796428,38.72837,81.628747,106.557709,75.912339,353.426286,58.310877000000005,20.837161,22.959437,63.094182999999994,32.384909,20.677971,57.389185999999995,50.220661,39.247828000000005,333.82171600000004,53.57519,80.401106,85.36185400000001,53.877486,39.354778,26.650839,69.368945,61.505062,27.247095,23.773111,41.541362,10.345902,43.492964,294.21959100000004,112.01718400000001,66.556914,23.187063000000002,46.641616,19.9298,37.000972999999995,8.530623,28.379841,55.38150600000001,38.179226,53.905386,28.492192,28.270145,50.383041999999996,313.294284,70.06144,22.110848999999998,32.22566,48.313990000000004,28.885888,12.049761,4.5101830000000005,29.466853000000004,29.374064,53.760204,23.848233,10.422609,38.30069,18.583351999999998,8.348042999999999,32.607347,51.497633,31.757281,87.57899300000001,35.039555,26.508914,47.574349,59.389768999999994,42.079972,55.105066,25.197181,28.071324,24.833420999999998,12.540133,21.332378,59.067274,17.305403,21.074842
601,BARX2,7.0916,9.478643,120.701315,11.829275,17.646145999999998,22.478424,28.188596,9.044686,3.261105,23.718243,6.175745,6.2043029999999995,11.065442,6.740897,6.613114,13.496904999999998,17.009929999999997,3.050694,1.514569,13.794797,1.128672,14.353418,9.513907000000001,5.078519,2.636973,2.815665,4.905398,158.71346599999998,6.514012,60.734543,11.136650999999999,8.237303,9.143656,1.9708009999999998,4.17151,5.847216,7.882332000000001,19.061011999999998,14.877676999999998,15.819265,6.626261,43.715476,28.043608000000003,7.999119,5.7544010000000005,6.7384889999999995,78.337639,5.26251,6.739505,1.0711,18.39544,13.668667999999998,32.898922999999996,10.404973,7.2656979999999995,23.692316,32.10198,64.694036,11.936955000000001,2.630897,7.6265,11.660853999999999,3.568618,11.415547,12.397722,5.884274,90.901067,5.55267,13.241420000000002,2.6160400000000004,14.912374,77.189903,8.797437,9.636149000000001,22.086322,8.570242,9.819879,139.068841,4.912669,7.771033,21.81833,36.723102000000004,6.639364
